MLN1	1200	17.0416	17.0489	0.0073	TE	\N	MLN1	3705	17.0418	17.0472	0.0054	V	2004	C	P	I	N	T	16362	1	E	D	D	0	04	N	04	N	T	8300B	C	17.25	0	0	\N	27738.4	27805	27740.2	27789.6	27738.4	27805	27771.6	27740.2	27740.2	27789.6	27764.8	27740.2	29698	29764.6	29713.4	29762.8	29731.4	29762.8	29738.2	29762.8	\N
MLN1	1200	18.0424	18.0471	0.0047	TC	\N	MLN1	3702	18.0437	18.0469	0.0032	V	2008	C	P	S	N	B	16372	1	C	D	0	0	08	N	08	N	F	8308A	C	11	L	D	\N	29355	29397.8	29366.8	29396	29355	29397.8	29376.4	29366.8	29366.8	29396	29381.4	29366.8	28105.2	28148	28107	28136.2	28126.6	28136.2	28121.6	28136.2	\N
MLN1	1200	18.0491	18.053	0.0039	TC	\N	MLN1	3600	18.0493	18.053	0.0037	V	1974	JPAN	P	S	N	T	16373	1	C	D	M	0	74	N	74	N	T	342B	C	13	R	M	\N	29416.2	29451.8	29418	29451.8	29416.2	29451.8	29434	29418	29418	29451.8	29435	29418	28051.2	28086.8	28051.2	28085	28069	28085	28068	28085	\N
MLN1	1200	18.095	18.0991	0.0041	TC	\N	MLN1	3901	18.0952	18.0987	0.0035	V	2008	C	P	I	N	B	16374	1	C	D	0	0	08	S	08	N	T	8309B	C	11	L	D	\N	29835.6	29873.2	29837.6	29869.6	29835.6	29873.2	29854.4	29837.6	29837.6	29869.6	29853.6	29837.6	27629.8	27667.4	27633.4	27665.4	27648.6	27665.4	27649.4	27665.4	\N
MLN1	1200	18.1578	18.1628	0.005	TE	\N	MLN1	3702	18.158	18.1628	0.0048	V	2004	C	P	S	C	T	16413	1	E	G	G	0	04	N	04	N	T	8323B	C	17.5	L	M	\N	30409.6	30455.4	30411.6	30455.4	30409.6	30455.4	30432.4	30411.6	30411.6	30455.4	30433.6	30411.6	27047.6	27093.4	27047.6	27091.4	27070.6	27091.4	27069.4	27091.4	\N
MLN1	1200	18.1686	18.1758	0.0072	TC	\N	MLN1	3704	18.1689	18.1725	0.0036	V	2004	C	P	I	C	T	16409	1	C	G	G	D	04	N	04	N	T	8317B	C	11	R	G	\N	30508.4	30574.2	30511.2	30544	30508.4	30574.2	30541.4	30511.2	30511.2	30544	30527.6	30511.2	26928.8	26994.6	26959	26991.8	26961.6	26991.8	26975.4	26991.8	\N
MLN1	1200	19.022	19.0305	0.0085	TF	\N	MLN1	3706	19.0243	19.0302	0.0059	V	2004	C	P	S	C	T	21382	1	F	G	G	D	04	N	04	N	F	8327A	C	21.5	R	M	\N	30777.8	30855.4	30798.8	30852.8	30777.8	30855.4	30816.6	30798.8	30798.8	30852.8	30825.8	30798.8	26647.6	26725.2	26650.2	26704.2	26686.4	26704.2	26677.2	26704.2	\N
MLN1	1200	19.0748	19.0794	0.0046	TC	\N	MLN1	1500	19.0746	19.0792	0.0046	V	1975	JPAN	P	S	C	T	16419	1	C	D	0	0	75	N	75	N	F	8330A	C	13	0	W	\N	31260.4	31302.4	31258.6	31300.6	31260.4	31302.4	31281.4	31258.6	31258.6	31300.6	31279.6	31258.6	26200.6	26242.6	26202.4	26244.4	26221.6	26244.4	26223.4	26244.4	\N
MLN1	1200	23.1726	24.0021	0.0055	TE	\N	MLN1	3703	23.1726	24.0019	0.0053	V	2005	JPAN	P	S	C	T	16425	1	E	D	D	0	05	N	05	N	F	8336A	C	17.25	0	W	\N	38591.4	38642.4	38591.4	38640.6	38591.4	38642.4	38616.8	38591.4	38591.4	38640.6	38616	38591.4	18860.6	18911.6	18862.4	18911.6	18886.2	18911.6	18887	18911.6	\N
MLN1	1200	24.0217	24.0251	0.0034	TC	\N	WBB	3800	24.0219	24.0251	0.0032	V	1988	JPAN	P	S	C	C	16426	1	0	H	H	0	14	N	14	N	T	8340	C	13	0	D	\N	38821.6	38852.6	38823.4	38852.6	38821.6	38852.6	38837.2	38823.4	38823.4	38852.6	38838	38823.4	18650.4	18681.4	18650.4	18679.6	18665.8	18679.6	18665	18679.6	\N
MLN1	1200	24.0532	24.0568	0.0036	TC	\N	WBB	3100	24.0535	24.0568	0.0033	V	1974	JPAN	P	S	C	T	16430	1	C	D	0	0	14	N	14	N	T	8351	C	9.25	0	W	\N	39109.4	39142.4	39112.2	39142.4	39109.4	39142.4	39125.8	39112.2	39112.2	39142.4	39127.2	39112.2	18360.6	18393.6	18360.6	18390.8	18377.2	18390.8	18375.8	18390.8	\N
MLN1	1200	24.0641	24.0689	0.0048	TC	\N	MLN1	3700	24.0645	24.0693	0.0048	V	1985	JPAN	P	S	C	C	16431	1	C	D	0	0	00	N	85	N	T	8350B	C	13	X	M	\N	39209	39253	39212.8	39256.6	39209	39253	39231	39212.8	39212.8	39256.6	39234.8	39212.8	18250	18294	18246.4	18290.2	18272	18290.2	18268.2	18290.2	\N
MLN1	1200	29.12	29.1313	0.0113	TG	\N	MLN1	3703	29.12	29.1311	0.0111	V	1995	C	P	S	C	T	18231	1	G	D	D	0	95	N	95	N	F	8373A	C	32	R	M	\N	47766.6	47869.8	47766.6	47868	47766.6	47869.8	47818.2	47766.6	47766.6	47868	47817.4	47766.6	9633.2	9736.4	9635	9736.4	9684.8	9736.4	9685.6	9736.4	\N
MLN1	1200	30.152	30.1564	0.0044	TC	\N	MLN1	3700	30.1469	30.1562	0.0093	V	2006	C	P	S	C	T	18637	1	C	G	G	0	06	N	06	N	F	8374A	C	11	X	M	\N	49668.2	49708.6	49621.6	49706.6	49668.2	49708.6	49688.4	49621.6	49621.6	49706.6	49664.2	49621.6	7794.4	7834.8	7796.4	7881.4	7814.6	7881.4	7838.8	7881.4	\N
MLN1	1200	31.0089	31.013	0.0041	MC	\N	HEN	3100	31.0092	31.0128	0.0036	V	2014	\N	P	I	N	T	18638	1	C	H	H	U	14	N	14	N	T	8375B	C	9.25	R	H	\N	49969.6	50007.2	49972.4	50005.2	49969.6	50007.2	49988.4	49972.4	49972.4	50005.2	49988.8	49972.4	7495.8	7533.4	7497.8	7530.6	7514.6	7530.6	7514.2	7530.6	\N
MLN1	1200	31.1143	31.1212	0.0069	TE	\N	MLN1	3701	31.1145	31.1193	0.0048	I	2004	JPAN	P	S	N	T	18640	1	E	D	D	0	04	N	04	N	T	8376B	C	17.25	L	W	\N	50933	50996	50934.8	50978.8	50933	50996	50964.4	50934.8	50934.8	50978.8	50956.8	50934.8	6507	6570	6524.2	6568.2	6538.6	6568.2	6546.2	6568.2	\N
MLN1	2200	1.1284	1.1343	0.0059	TG	\N	MLN1	3707	1.1284	1.1387	0.0103	V	1993	JPAN	P	S	C	0	16864	1	G	D	D	U	93	N	93	N	F	8058B	C	28	R	D	\N	2782.8	2836.8	2782.8	2877	2782.8	2836.8	2809.8	2782.8	2782.8	2877	2829.8	2782.8	54666.2	54720.2	54626	54720.2	54693.2	54720.2	54673.2	54720.2	\N
