file_timestamp_utc,file_name,file_uid,extended_items_metadata,timestamp_recorded_utc,extended_items_time,ugms_unit_id,ugms_unit_uid,gps_fix_quality,gps_latitude_deg,gps_longitude_deg,speed_as_recorded,speed_as_recorded_unit,elapsed_distance_as_recorded_m,extended_items_geography,left_top_35m_mm,right_top_35m_mm,crosslevel_mm,twist_3m_mm,left_top_35m_SD_mm,right_top_35m_SD_mm,mean_top_70m_SD_mm,twist_3m_SD_mm,left_dip_joint_mrad,right_dip_joint_mrad,pseudo_align_35m_mm,pseudo_align_70m_mm,pseudo_align_35m_SD_mm,pseudo_align_70m_SD_mm,mean_top_70m_mm,extended_items_geometry,accel_z_wb_ms_2,accel_x_wc_ms_2,accel_x_wd_ms_2,accel_y_wd_ms_2,accel_y_wp_ms_2,data_row_uid,creating_adapter_version
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:05.469376Z,"{""timestamp_ticks"": ""636827124054693758"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,6.0,{},-0.0782065,0.848613,15.3468,-2.85709,0.779558,0.774851,,1.37893,0.0,0.0,0.198216,12.3977,6.24716,,0.570117,"{""curvature_mm"": ""-72.7928""}",0.00920622,0.00472339,-0.00324823,-0.00937325,-0.00937325,5fa3eeac-8b30-4cff-a41a-9316f9f0d0a7,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:05.586720Z,"{""timestamp_ticks"": ""636827124055867198"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,6.2,{},-0.0590297,0.809263,15.2564,-2.9063,0.778925,0.774771,,1.37942,0.0,0.0,0.207132,12.4579,6.26162,,0.579841,"{""curvature_mm"": ""-72.7592""}",-0.0255361,0.00402646,-0.002389,-0.00657902,-0.00657902,45ec6b9f-8942-4609-8925-3aff574322da,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:05.704064Z,"{""timestamp_ticks"": ""636827124057040638"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,6.4,{},-0.0344143,0.736646,15.2101,-2.83746,0.778285,0.774564,,1.37984,0.0,0.0,0.208325,12.5083,6.27613,,0.575384,"{""curvature_mm"": ""-72.7257""}",0.0103375,0.0108056,0.000662007,-0.00245492,-0.00245492,7fb8a33e-f6d9-4b69-b949-dd43694b36ae,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:05.821408Z,"{""timestamp_ticks"": ""636827124058214078"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,6.6,{},-0.0325818,0.67797,15.1328,-2.72353,0.777592,0.774279,,1.38005,0.0,0.0,0.211782,12.5587,6.29067,,0.565783,"{""curvature_mm"": ""-72.6924""}",0.0480762,0.00856539,0.00164885,-0.00131492,-0.00131492,26973124-b627-4a2b-900d-2dc12933ea17,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:05.938752Z,"{""timestamp_ticks"": ""636827124059387517"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,6.8,{},-0.0437601,0.668184,14.9948,-2.62806,0.776813,0.773989,,1.38002,0.0,0.0,0.239911,12.6321,6.30529,,0.573683,"{""curvature_mm"": ""-72.6592""}",0.027127,-0.00199919,-1.67871e-05,-0.0052626,-0.0052626,9a470914-e0a8-4044-b5a0-f7d7b44c975a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.056096Z,"{""timestamp_ticks"": ""636827124060560957"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516551,-0.17658,3.813,mph,7.0,{},-0.0189777,0.661595,14.8893,-2.48483,0.775966,0.773737,,1.37973,0.0,0.0,0.303009,12.7403,6.32008,,0.601589,"{""curvature_mm"": ""-72.6261""}",0.00459464,-0.0175959,-0.00438496,-0.0116641,-0.0116641,e0b03b9c-42ad-4666-9df2-3982d0aa88ac,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.000000Z,"{""timestamp_ticks"": ""636827124060000000"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,7.2,{},0.0142617,0.636228,14.8139,-2.30715,0.775125,0.773557,,1.37919,0.0,0.0,0.391691,12.8755,6.33508,,0.625104,"{""curvature_mm"": ""-72.5928""}",0.0271209,-0.0146631,-0.00509318,-0.0157868,-0.0157868,bdcb2192-a689-4b5f-9ea2-c6ac4815eb1d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.097784Z,"{""timestamp_ticks"": ""636827124060977866"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,7.4,{},0.0224287,0.619506,14.7072,-2.15261,0.774373,0.773469,,1.37848,0.0,0.0,0.495722,13.0284,6.35034,,0.640864,"{""curvature_mm"": ""-72.5591""}",0.0608465,-0.00544233,-0.00375842,-0.0158855,-0.0158855,9f5b7686-909f-4de0-be49-c76fbb793d76,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.195576Z,"{""timestamp_ticks"": ""636827124061955732"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,7.6,{},0.0175259,0.623471,14.5662,-2.01986,0.773773,0.773495,,1.37787,0.0,0.0,0.607185,13.1918,6.36587,,0.660779,"{""curvature_mm"": ""-72.5252""}",0.0425127,-0.00126871,-0.00297481,-0.0154204,-0.0154204,254d7dd0-0b8c-4bbd-b1c0-c9ac3861f1cf,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.293360Z,"{""timestamp_ticks"": ""636827124062933599"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,7.8,{},0.0232731,0.639356,14.4216,-1.90646,0.773369,0.773642,,1.37748,0.0,0.0,0.706335,13.3459,6.38166,,0.692676,"{""curvature_mm"": ""-72.4912""}",-0.016996,-0.000367244,-0.00268338,-0.0175736,-0.0175736,809e957f-a5de-4595-bf0e-0b17cabebffd,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.391144Z,"{""timestamp_ticks"": ""636827124063911465"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,8.0,{},0.0452757,0.65648,14.2903,-1.83108,0.773164,0.773876,,1.37716,0.0,0.0,0.770309,13.4669,6.39762,,0.734497,"{""curvature_mm"": ""-72.4572""}",-0.019216,0.00874094,0.000146313,-0.0174865,-0.0174865,4acf086f-7368-45f6-8fae-e61e75ab763f,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.488936Z,"{""timestamp_ticks"": ""636827124064889332"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,8.2,{},0.0787514,0.658299,14.1858,-1.74364,0.773096,0.77415,,1.37694,0.0,0.0,0.79439,13.5484,6.41367,,0.775755,"{""curvature_mm"": ""-72.4232""}",0.0533419,0.00764041,0.00109537,-0.0123598,-0.0123598,c90c3742-fb99-434d-81dc-ff2f069c150d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.586720Z,"{""timestamp_ticks"": ""636827124065867198"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,8.4,{},0.126636,0.656936,14.1013,-1.64703,0.773097,0.774432,,1.37679,0.0,0.0,0.794424,13.6047,6.42975,,0.824081,"{""curvature_mm"": ""-72.3892""}",0.0674747,-0.0079306,-0.0023444,-0.00449492,-0.00449492,5b3abc6c-3610-4f50-a5b0-798bac97a1e0,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.684504Z,"{""timestamp_ticks"": ""636827124066845065"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,8.6,{},0.187406,0.676714,14.0113,-1.59015,0.77312,0.774706,,1.37662,0.0,0.0,0.79292,13.6579,6.44585,,0.891429,"{""curvature_mm"": ""-72.355""}",-0.0108015,-0.013303,-0.00440383,0.00264187,0.00264187,85c376db-2039-4f08-8871-0d5ce1a37d1b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.782296Z,"{""timestamp_ticks"": ""636827124067822931"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,8.8,{},0.253029,0.701814,13.9234,-1.54786,0.773128,0.774961,,1.37639,0.0,0.0,0.800405,13.7185,6.46199,,0.966432,"{""curvature_mm"": ""-72.3203""}",-0.0470552,-0.0130263,-0.00541074,0.00762622,0.00762622,00ad6a54-da45-485f-9ee5-2a8c96546f90,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.880080Z,"{""timestamp_ticks"": ""636827124068800798"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,9.0,{},0.320371,0.700219,13.868,-1.47879,0.773101,0.775166,,1.37612,0.0,0.0,0.811825,13.782,6.47819,,1.03138,"{""curvature_mm"": ""-72.2849""}",-0.00701859,-0.0150287,-0.00711594,0.0129659,0.0129659,914d6b6b-26f9-48c7-832f-346d2315dc8e,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:06.977864Z,"{""timestamp_ticks"": ""636827124069778664"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,9.2,{},0.39114,0.683934,13.8371,-1.41937,0.77303,0.775296,,1.37581,0.0,0.0,0.826845,13.8481,6.49446,,1.09274,"{""curvature_mm"": ""-72.2488""}",0.0145148,-0.0119224,-0.00754175,0.0202348,0.0202348,4fe2738a-703f-4fe7-951e-85285f4bf392,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.075656Z,"{""timestamp_ticks"": ""636827124070756531"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516563,-0.176602,4.575,mph,9.4,{},0.479782,0.678536,13.8211,-1.38906,0.772917,0.775363,,1.37551,0.0,0.0,0.858145,13.93,6.51083,,1.17076,"{""curvature_mm"": ""-72.2119""}",-0.00462741,-0.0103562,-0.00793156,0.0288051,0.0288051,d62e6b79-afd0-40d7-927c-639e19a56a9b,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.000000Z,"{""timestamp_ticks"": ""636827124070000000"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,9.6,{},0.581917,0.684521,13.816,-1.31685,0.772793,0.775392,,1.37525,0.0,0.0,0.912666,14.0356,6.52737,,1.26417,"{""curvature_mm"": ""-72.1743""}",-0.0232013,-0.0141954,-0.00970151,0.0323596,0.0323596,47fa62cc-d8d4-422e-b9e9-50dcaab10b37,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.083816Z,"{""timestamp_ticks"": ""636827124070838171"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,9.8,{},0.673276,0.70849,13.7899,-1.20485,0.772711,0.775421,,1.37506,0.0,0.0,0.986313,14.1619,6.54411,,1.36455,"{""curvature_mm"": ""-72.136""}",0.00518901,-0.0120912,-0.0099659,0.0300242,0.0300242,f01d90c6-1d9f-4f1c-b03c-6fdbb8041be7,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.167632Z,"{""timestamp_ticks"": ""636827124071676342"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,10.0,{},0.766941,0.751349,13.7533,-1.13603,0.772695,0.775507,,1.37495,0.0,0.0,1.07216,14.3029,6.56108,,1.4793,"{""curvature_mm"": ""-72.097""}",0.0690252,-0.015322,-0.0114558,0.0273966,0.0273966,f175cee5-0453-429e-944c-1a70067df49a,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.251448Z,"{""timestamp_ticks"": ""636827124072514513"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,10.2,{},0.870275,0.798413,13.7279,-1.08598,0.772726,0.775669,,1.37493,0.0,0.0,1.15358,14.4421,6.57829,,1.60524,"{""curvature_mm"": ""-72.0575""}",0.0623606,-0.0178709,-0.0130013,0.0264642,0.0264642,7f76ff12-d195-4e6e-b690-8e3b9a82bfa7,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.335272Z,"{""timestamp_ticks"": ""636827124073352684"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,10.4,{},0.953982,0.838636,13.6953,-1.0119,0.772765,0.775906,,1.37498,0.0,0.0,1.206,14.5543,6.59566,,1.72212,"{""curvature_mm"": ""-72.0178""}",-0.00656872,-0.00999894,-0.0117978,0.0259107,0.0259107,7859cd6c-b6f1-4ac6-83c0-dc67ca1d6f0d,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.419088Z,"{""timestamp_ticks"": ""636827124074190856"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,10.6,{},0.977898,0.872148,13.6124,-0.953873,0.772779,0.77623,,1.37506,0.0,0.0,1.2164,14.625,6.6131,,1.80889,"{""curvature_mm"": ""-71.978""}",-0.0214723,0.0141264,-0.00498711,0.0232894,0.0232894,55157594-8a56-4b5f-be8e-ec9db0f74ec8,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.502904Z,"{""timestamp_ticks"": ""636827124075029027"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,10.8,{},0.961016,0.872431,13.5216,-0.899983,0.772785,0.776604,,1.37514,0.0,0.0,1.19186,14.6593,6.63053,,1.86018,"{""curvature_mm"": ""-71.9384""}",0.0340704,0.0167422,-0.00177937,0.0191047,0.0191047,0e3af95b-121c-4dc9-8294-f48fc1bd45d4,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.586720Z,"{""timestamp_ticks"": ""636827124075867198"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,11.0,{},0.942564,0.849938,13.4526,-0.837684,0.772859,0.776978,,1.37525,0.0,0.0,1.1502,14.6739,6.64792,,1.89964,"{""curvature_mm"": ""-71.899""}",0.0445171,-0.00318633,-0.00487181,0.0177885,0.0177885,91db9158-fd65-41b6-9b3c-329b715ab078,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.670536Z,"{""timestamp_ticks"": ""636827124076705369"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,11.2,{},0.926908,0.853324,13.3608,-0.825064,0.773051,0.777363,,1.37538,0.0,0.0,1.10672,14.6836,6.66525,,1.95383,"{""curvature_mm"": ""-71.8598""}",-0.0263378,-0.0161236,-0.00793443,0.0200763,0.0200763,6c9f4950-e07c-483a-9e1d-363a8a429bdc,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.754352Z,"{""timestamp_ticks"": ""636827124077543541"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,11.4,{},0.921748,0.861666,13.274,-0.827321,0.773366,0.777765,,1.37551,0.0,0.0,1.06793,14.695,6.68254,,2.01663,"{""curvature_mm"": ""-71.8205""}",-0.06618,-0.0123427,-0.00764618,0.0218458,0.0218458,7ca38339-ace6-4d66-94fc-d5bdbf7ea5eb,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.838168Z,"{""timestamp_ticks"": ""636827124078381712"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,11.6,{},0.918506,0.825528,13.2354,-0.775881,0.773783,0.77813,,1.37564,0.0,0.0,1.03449,14.7089,6.69979,,2.05871,"{""curvature_mm"": ""-71.7812""}",-0.0257548,0.000741731,-0.00444309,0.0218156,0.0218156,079a0f9c-8aa5-4c2a-9464-1845c8571054,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:07.921992Z,"{""timestamp_ticks"": ""636827124079219883"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,11.8,{},0.8819,0.775609,13.1805,-0.742893,0.774225,0.778431,,1.37575,0.0,0.0,1.00827,14.7275,6.71703,,2.07669,"{""curvature_mm"": ""-71.7417""}",0.0233018,0.00134137,-0.00353326,0.0208549,0.0208549,245ae7bb-23d7-48c9-928d-ce81e4d4d945,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:08.005808Z,"{""timestamp_ticks"": ""636827124080058054"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516577,-0.176627,5.338,mph,12.0,{},0.828177,0.760891,13.0732,-0.794783,0.77463,0.7787,,1.37578,0.0,0.0,0.992478,14.7544,6.73427,,2.10279,"{""curvature_mm"": ""-71.7017""}",-0.00650684,-0.0156415,-0.0076707,0.017886,0.017886,0000b213-2359-4200-aabe-1313a8d6a610,Vivacity-UGMS-Sample-v0.0.1
2019-01-10T164012Z,Geometry_SWT-E-SAMPLE_2019.01.10.164012.csv,e7fd7638-6f7f-4729-bea5-a4e21d68aeb3,"{""flags"": ""0000011111111110000"", ""reserved"": ""0""}",2019-01-10T10:20:08.000000Z,"{""timestamp_ticks"": ""636827124080000000"", ""master_sync_state"": ""FALSE"", ""master_sync_inc"": ""7135416""}",XRL-E-C345-015,e4c27259-ed1c-4e6e-be7c-2b06966b0689,2,51.516594,-0.176656,6.1,mph,12.2,{},0.814167,0.768639,12.9812,-0.855842,0.775022,0.778957,,1.37575,0.0,0.0,0.987915,14.7908,6.75152,,2.15996,"{""curvature_mm"": ""-71.6611""}",-0.0573495,-0.0173497,-0.00917581,0.012016,0.012016,60c9e075-c70f-445e-83ef-1841b829c883,Vivacity-UGMS-Sample-v0.0.1
